Id,Type,Raius,Sec-order Der,#branch_points,Dist_to_root,Dist_to_leaf
259,144,0.09115189200000001,0.24753266179,1,44.48471374494924,10.539350942594618
260,111,0.15649452,-0.227895473589,1,45.475418481217666,9.548646206326195
261,77,0.33700113200000004,-0.770536368599,1,46.356008165322955,8.668056522220907
262,71,0.134504136,-0.880456739448,1,47.60885218489081,7.415212502653057
263,111,0.08949174000000001,-0.236625242851,1,48.69714664724055,6.326918040303315
264,164,0.09523243600000002,0.555005396802,1,49.47960377797112,5.544460909572743
265,189,0.09463661999999999,0.992283208577,1,51.37915317413961,3.6449115134042547
266,127,0.145007824,0,1,53.54575581007061,1.4783088774732536
267,127,0.13201921200000002,0,1,55.02406468754386,0
268,254,0.17274862800000002,5.49502370402,0,3.771934140211338,19.85773414892508
269,236,0.22468097600000003,2.34150833863,0,4.363707534744615,19.265960754391802
270,122,0.276613324,-0.0703495476658,0,4.95544423335088,18.674224055785537
271,120,0.25220078,-0.106789417563,0,5.396533632311226,18.23313465682519
272,129,0.227787352,0.0322629928614,0,5.8376770012847174,17.791991287851697
273,130,0.283015252,0.0435649073325,0,6.179261486521385,17.45040680261503
274,133,0.338242268,0.088823606056,0,6.520845971758053,17.108822317378365
275,117,0.17936448400000002,-0.148610728075,0,6.981521804738252,16.64814648439817
276,117,0.18215350400000002,-0.141578518238,0,7.20256112432642,16.42710716481
277,118,0.184942524,-0.125325896565,0,7.42360044391459,16.20606784522183
278,133,0.23404784000000003,0.0802481383753,0,7.958778982833328,15.670889306303094
279,127,0.283153156,0.00288832549352,0,8.493878710472206,15.135789578664216
280,124,0.33056738,-0.0403789770467,0,9.074828467932594,14.554839821203828
281,125,0.377981604,-0.0257878253398,0,9.655778225392979,13.973890063743443
282,127,0.354172832,-0.00639829835571,0,10.751142363969807,12.878525925166615
283,124,0.330364944,-0.0423886610391,0,11.84661804440975,11.783050244726672
284,105,0.47964248800000003,-0.32342455693,0,15.512647098714108,8.117021190422314
285,98,0.5395166920000001,-0.437184736644,1,16.5432641927293,7.086404096407123
286,97,0.393613376,-0.448238188438,1,17.01299621457069,6.616672074565733
287,105,0.24771006000000004,-0.328130394708,1,17.482668916263943,6.1469993728724805
288,132,0.29191006,0.0703348082983,2,19.099502561791002,4.5301657273454214
289,128,0.29191006,0.0118961394558,2,19.463985099095602,4.16568319004082
290,153,0.21784323600000002,0.380158389938,3,19.87205212730974,16.475580958167
291,164,0.085243236,0.554543682095,3,20.470356493317542,15.877276592159198
292,171,0.078263172,0.67602523999,3,21.098341509100692,15.24929157637605
293,174,0.08866696800000001,0.72502529727,3,21.55860324162235,14.789029843854392
294,175,0.08866696800000001,0.74015979867,3,22.018864974144012,14.32876811133273
295,174,0.107910764,0.719497499316,3,22.503440675859235,13.844192409617508
296,171,0.107910764,0.661281812015,3,22.98811291900538,13.359520166471363
297,165,0.1326,0.572791448189,3,23.44166089314281,12.905972192333936
298,157,0.130252096,0.451418540889,3,23.895201508280195,12.45243157719655
299,146,0.07084994800000001,0.284775354357,3,24.381425984136687,11.966207101340059
300,134,0.07084994800000001,0.0981260843482,3,24.905842187220003,11.441790898256745
301,123,0.053116024,-0.0615792857843,3,25.430205703592527,10.917427381884218
302,115,0.13614837600000002,-0.175711623183,3,25.87400944570852,10.473623639768224
303,108,0.30314746800000003,-0.273133409674,3,26.331276997246565,10.01635608823018
304,98,0.15918188,-0.4249832735,3,27.44784366144535,8.899789424031395
305,100,0.32023165200000003,-0.405471096394,3,29.321679610924814,7.025953474551931
306,109,0.13831948,-0.257750024157,3,30.30464063497937,6.042992450497374
307,121,0.22160730800000003,-0.0918820296521,3,31.015827060320355,5.331806025156391
308,148,0.10560087200000001,0.306352137819,3,32.23155378100885,4.116079304467896
309,176,0.149800872,0.757747000517,3,33.263089957994225,3.0845431274825215
310,127,0.15031094,0,3,34.82746416210908,1.5201689233676638
311,127,0.36896922400000004,0,3,36.347633085476744,0
312,209,0.137241884,1.41194429757,3,22.012476993140673,1.6171912959957475
313,127,0.255466276,0,3,22.975859727647784,0.6538085614886356
314,127,0.211266276,0,3,23.62966828913642,0
315,139,0.10538517600000001,0.175199046434,2,18.422572081400183,19.64075848836469
316,174,0.07570134,0.718613835363,2,21.094623817128454,16.968706752636418
317,153,0.105683968,0.383067258213,3,23.755307394638237,14.308023175126637
318,91,0.152950564,-0.534955621781,3,25.785930720782325,12.277399848982549
319,77,0.276600948,-0.774826304009,3,26.81748638263353,11.245844187131345
320,75,0.346467888,-0.804920384602,3,27.75825586461721,10.305074705147662
321,84,0.15113394400000002,-0.650569581503,3,28.71640949455145,9.346921075213423
322,176,0.0442,0.757618653992,3,31.414613019097185,6.648717550667689
323,185,0.0442,0.91468352213,3,33.80522922609912,4.258101343665752
324,41,0.22100000000000003,-1.52947147558,3,36.195730236334725,1.8676003334301492
325,19,0.248625,-2.30983227976,3,36.66226254304799,1.4010680267168847
326,127,0.18785000000000002,0,3,37.113862483406706,0.9494680863581643
327,127,0.1547,0,3,38.06333056976487,0
328,149,0.088005736,0.330509513227,3,21.759709009344427,19.96528175237204
329,103,0.0641121,-0.356671609182,3,25.72728491763015,15.997705844086315
330,200,0.033062484,1.20639946502,3,29.04078678499105,12.684203976725417
331,30,0.176391592,-1.84256831641,3,31.652848244780753,10.072142516935715
332,2,0.364338832,-4.2282306517,3,32.367898740813025,9.357092020903442
